Country Code,Year,Variable,Value
BOL,1996,Reserves_Hydrocarbons,0.103837889
BOL,1997,Production_Hydrocarbons,0.093256019
BOL,1997,Reserves_Hydrocarbons,0.114768193
BOL,1998,Production_Hydrocarbons,0.097398013
BOL,1998,Reserves_Hydrocarbons,0.1448265293249999
BOL,1999,Production_Hydrocarbons,0.078422621
BOL,1999,Reserves_Hydrocarbons,0.1448265293249999
BOL,2000,Production_Hydrocarbons,0.1124064922332763
BOL,2000,Reserves_Hydrocarbons,0.1883536283024592
BOL,2001,Production_Hydrocarbons,0.1636954247951507
BOL,2001,Reserves_Hydrocarbons,0.216844093
BOL,2002,Production_Hydrocarbons,0.2097304463386535
BOL,2002,Reserves_Hydrocarbons,0.2271323164823772
BOL,2003,Production_Hydrocarbons,0.241033986
BOL,2003,Reserves_Hydrocarbons,0.2184268966868854
BOL,2004,Production_Hydrocarbons,0.3391156792640686
BOL,2004,Reserves_Hydrocarbons,0.2113042804905739
BOL,2005,Production_Hydrocarbons,0.4183769226074219
BOL,2005,Reserves_Hydrocarbons,0.2075084727774197
BOL,2006,Production_Hydrocarbons,0.4480305314064026
BOL,2006,Reserves_Hydrocarbons,0.203469959
BOL,2007,Production_Hydrocarbons,0.479886919
BOL,2007,Reserves_Hydrocarbons,0.1992746805879907
BOL,2008,Production_Hydrocarbons,0.4965126812458038
BOL,2008,Reserves_Hydrocarbons,0.271648272
BOL,2009,Production_Hydrocarbons,0.4277370274066925
BOL,2009,Reserves_Hydrocarbons,0.271648272
BOL,2010,Production_Hydrocarbons,0.4937220811843872
BOL,2010,Reserves_Hydrocarbons,0.271648272
BOL,2011,Production_Hydrocarbons,0.5412240624427795
BOL,2011,Reserves_Hydrocarbons,0.271648272
BOL,2012,Production_Hydrocarbons,0.6069411039352417
BOL,2012,Reserves_Hydrocarbons,0.306048515
BOL,2013,Production_Hydrocarbons,0.7047058939933777
BOL,2013,Reserves_Hydrocarbons,0.286920483
BOL,2014,Production_Hydrocarbons,0.7353368997573853
BOL,2014,Production_Metals,19.9
BOL,2014,Reserves_Hydrocarbons,0.270525026
BOL,2015,Production_Hydrocarbons,0.7233714461326599
BOL,2015,Production_Metals,20.0
BOL,2015,Reserves_Hydrocarbons,0.270525026
BOL,2016,Production_Hydrocarbons,0.6803821325302124
BOL,2016,Production_Metals,17.0
