Year,Country Code,Value,Variable
2015,TUN,22.496,General government revenue
2016,TUN,21.344,General government revenue
2017,TUN,23.117,General government revenue
2018,TUN,24.419,General government revenue
2019,TUN,25.929,General government revenue
2020,TUN,25.448,General government revenue
2021,TUN,25.675,General government revenue
2022,TUN,28.516,General government revenue
2023,TUN,27.492,General government revenue
2024,TUN,27.573,General government revenue
2025,TUN,27.358,General government revenue
2026,TUN,26.855,General government revenue
2027,TUN,26.801,General government revenue
2028,TUN,26.782,General government revenue
2029,TUN,27.063,General government revenue
1980,TUR,,General government revenue
1981,TUR,,General government revenue
1982,TUR,,General government revenue
1983,TUR,,General government revenue
1984,TUR,,General government revenue
1985,TUR,,General government revenue
1986,TUR,,General government revenue
1987,TUR,,General government revenue
1988,TUR,,General government revenue
1989,TUR,,General government revenue
1990,TUR,,General government revenue
1991,TUR,,General government revenue
1992,TUR,,General government revenue
1993,TUR,,General government revenue
1994,TUR,,General government revenue
1995,TUR,,General government revenue
1996,TUR,,General government revenue
1997,TUR,,General government revenue
1998,TUR,,General government revenue
1999,TUR,,General government revenue
2000,TUR,31.106,General government revenue
2001,TUR,32.369,General government revenue
2002,TUR,29.674,General government revenue
2003,TUR,30.856,General government revenue
2004,TUR,30.438,General government revenue
2005,TUR,31.363,General government revenue
2006,TUR,33.343,General government revenue
2007,TUR,31.518,General government revenue
2008,TUR,31.551,General government revenue
2009,TUR,32.05,General government revenue
2010,TUR,32.463,General government revenue
2011,TUR,32.441,General government revenue
2012,TUR,32.334,General government revenue
2013,TUR,32.477,General government revenue
2014,TUR,31.642,General government revenue
2015,TUR,31.937,General government revenue
2016,TUR,32.505,General government revenue
2017,TUR,31.163,General government revenue
2018,TUR,30.803,General government revenue
2019,TUR,30.066,General government revenue
2020,TUR,29.389,General government revenue
2021,TUR,27.813,General government revenue
2022,TUR,26.58,General government revenue
2023,TUR,28.358,General government revenue
2024,TUR,29.945,General government revenue
2025,TUR,29.743,General government revenue
2026,TUR,29.531,General government revenue
2027,TUR,29.533,General government revenue
2028,TUR,29.533,General government revenue
2029,TUR,29.507,General government revenue
1980,TKM,,General government revenue
1981,TKM,,General government revenue
1982,TKM,,General government revenue
1983,TKM,,General government revenue
1984,TKM,,General government revenue
1985,TKM,,General government revenue
1986,TKM,,General government revenue
1987,TKM,,General government revenue
1988,TKM,,General government revenue
1989,TKM,,General government revenue
1990,TKM,,General government revenue
1991,TKM,,General government revenue
1992,TKM,,General government revenue
1993,TKM,,General government revenue
1994,TKM,,General government revenue
1995,TKM,,General government revenue
1996,TKM,,General government revenue
1997,TKM,14.537,General government revenue
1998,TKM,14.844,General government revenue
1999,TKM,12.697,General government revenue
2000,TKM,13.794,General government revenue
2001,TKM,12.758,General government revenue
2002,TKM,10.657,General government revenue
2003,TKM,13.492,General government revenue
2004,TKM,11.849,General government revenue
2005,TKM,11.975,General government revenue
2006,TKM,11.815,General government revenue
2007,TKM,10.147,General government revenue
2008,TKM,12.205,General government revenue
2009,TKM,11.947,General government revenue
2010,TKM,10.148,General government revenue
2011,TKM,12.022,General government revenue
2012,TKM,15.53,General government revenue
2013,TKM,14.184,General government revenue
2014,TKM,13.86,General government revenue
2015,TKM,13.235,General government revenue
2016,TKM,9.904,General government revenue
2017,TKM,12.335,General government revenue
2018,TKM,11.179,General government revenue
2019,TKM,11.226,General government revenue
2020,TKM,11.617,General government revenue
2021,TKM,11.32,General government revenue
2022,TKM,11.897,General government revenue
2023,TKM,11.761,General government revenue
2024,TKM,11.622,General government revenue
2025,TKM,11.367,General government revenue
2026,TKM,11.166,General government revenue
2027,TKM,10.948,General government revenue
2028,TKM,10.818,General government revenue
2029,TKM,10.714,General government revenue
1980,TUV,,General government revenue
1981,TUV,,General government revenue
1982,TUV,,General government revenue
1983,TUV,,General government revenue
1984,TUV,,General government revenue
1985,TUV,,General government revenue
1986,TUV,,General government revenue
1987,TUV,,General government revenue
1988,TUV,,General government revenue
1989,TUV,,General government revenue
1990,TUV,,General government revenue
1991,TUV,,General government revenue
1992,TUV,,General government revenue
1993,TUV,,General government revenue
1994,TUV,,General government revenue
1995,TUV,,General government revenue
1996,TUV,,General government revenue
1997,TUV,,General government revenue
1998,TUV,,General government revenue
1999,TUV,,General government revenue
2000,TUV,,General government revenue
2001,TUV,,General government revenue
2002,TUV,,General government revenue
2003,TUV,,General government revenue
2004,TUV,70.535,General government revenue
2005,TUV,69.361,General government revenue
2006,TUV,61.725,General government revenue
2007,TUV,69.998,General government revenue
2008,TUV,68.636,General government revenue
2009,TUV,86.501,General government revenue
2010,TUV,70.603,General government revenue
2011,TUV,68.432,General government revenue
2012,TUV,86.457,General government revenue
2013,TUV,106.282,General government revenue
2014,TUV,100.083,General government revenue
2015,TUV,131.699,General government revenue
2016,TUV,147.111,General government revenue
2017,TUV,108.571,General government revenue
2018,TUV,156.394,General government revenue
2019,TUV,111.824,General government revenue
2020,TUV,138.63,General government revenue
2021,TUV,109.535,General government revenue
2022,TUV,127.869,General government revenue
2023,TUV,123.853,General government revenue
2024,TUV,123.192,General government revenue
2025,TUV,116.786,General government revenue
2026,TUV,115.401,General government revenue
2027,TUV,114.628,General government revenue
2028,TUV,113.737,General government revenue
2029,TUV,112.896,General government revenue
1980,UGA,,General government revenue
1981,UGA,,General government revenue
1982,UGA,,General government revenue
1983,UGA,,General government revenue
1984,UGA,,General government revenue
1985,UGA,,General government revenue
1986,UGA,,General government revenue
1987,UGA,,General government revenue
1988,UGA,,General government revenue
1989,UGA,,General government revenue
1990,UGA,,General government revenue
1991,UGA,,General government revenue
1992,UGA,,General government revenue
1993,UGA,,General government revenue
1994,UGA,,General government revenue
1995,UGA,,General government revenue
1996,UGA,,General government revenue
1997,UGA,13.033,General government revenue
1998,UGA,13.246,General government revenue
1999,UGA,13.475,General government revenue
2000,UGA,14.605,General government revenue
2001,UGA,15.212,General government revenue
2002,UGA,14.693,General government revenue
2003,UGA,15.49,General government revenue
2004,UGA,15.935,General government revenue
2005,UGA,14.301,General government revenue
2006,UGA,13.058,General government revenue
2007,UGA,12.417,General government revenue
2008,UGA,10.951,General government revenue
2009,UGA,10.147,General government revenue
2010,UGA,10.779,General government revenue
2011,UGA,11.132,General government revenue
2012,UGA,10.732,General government revenue
2013,UGA,10.112,General government revenue
2014,UGA,10.825,General government revenue
2015,UGA,12.297,General government revenue
2016,UGA,12.527,General government revenue
2017,UGA,12.46,General government revenue
2018,UGA,13.161,General government revenue
2019,UGA,13.454,General government revenue
2020,UGA,13.68,General government revenue
2021,UGA,14.006,General government revenue
2022,UGA,13.819,General government revenue
2023,UGA,14.079,General government revenue
2024,UGA,15.358,General government revenue
2025,UGA,16.185,General government revenue
2026,UGA,17.315,General government revenue
2027,UGA,17.811,General government revenue
2028,UGA,18.054,General government revenue
2029,UGA,18.384,General government revenue
1980,UKR,,General government revenue
1981,UKR,,General government revenue
1982,UKR,,General government revenue
1983,UKR,,General government revenue
1984,UKR,,General government revenue
1985,UKR,,General government revenue
1986,UKR,,General government revenue
1987,UKR,,General government revenue
1988,UKR,,General government revenue
1989,UKR,,General government revenue
1990,UKR,,General government revenue
1991,UKR,,General government revenue
