period,reporterISO,partnerISO,partnerDesc,flowCode,flowDesc,cmdCode,cmdDesc,primaryValue,netWgt,grossWgt,qty,qtyUnitAbbr,trade_flow
2020,CHL,DEU,Germany,X,Export,281000,Oxides of boron; boric acids,118600.0,225000.0,0.0,225000.0,kg,export
2020,CHL,DEU,Germany,X,Export,260300,Copper ores and concentrates,560955644.234,78174503.0,0.0,78174503.0,kg,export
2020,CHL,DEU,Germany,X,Export,284170,Salts; molybdates,777594.39,60000.0,0.0,60000.0,kg,export
2020,CHL,DEU,Germany,X,Export,761290,"Aluminium; casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",3010.5,483.58,0.0,483.58,kg,export
2020,CHL,DEU,Germany,X,Export,720421,Ferrous waste and scrap; of stainless steel,7108.85,9033.0,0.0,9033.0,kg,export
2020,CHL,DEU,Germany,X,Export,251710,"Pebbles, gravel, broken or crushed stone; of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated",463.66,765.22,0.0,765.22,kg,export
2020,CHL,DEU,Germany,X,Export,281290,Halides and halide oxides of non-metals; excluding chloride,447.45,2.938,0.0,2.938,kg,export
2020,CHL,DEU,Germany,X,Export,711719,"Jewellery; imitation, (excluding cuff links and studs), of base metal, whether or not plated with precious metal",18948.21,58.973,0.0,58.973,kg,export
2020,CHL,DEU,Germany,X,Export,761699,Aluminium; articles n.e.c. in heading 7616,3347.92,274.246,0.0,274.246,kg,export
2020,CHL,DEU,Germany,X,Export,741300,"Copper; stranded wire, cables, plaited bands and the like, not electrically insulated",485315.75,95362.0,0.0,95362.0,kg,export
2020,CHL,DEU,Germany,X,Export,722880,"Steel, alloy or non-alloy; hollow drill bars and rods",69916.37,14457.43,0.0,14457.43,kg,export
2020,CHL,DEU,Germany,X,Export,251690,"Monumental or building stone; n.e.c. in heading no. 2516, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",653.34,1078.26,0.0,1078.26,kg,export
2020,CHL,DEU,Germany,X,Export,283522,"Phosphates; of mono- or disodium, whether or not chemically defined",763253.76,600000.0,0.0,600000.0,kg,export
2020,CHL,DEU,Germany,X,Export,282741,Chloride oxides and chloride hydroxides; of copper,96769.52,20000.0,0.0,20000.0,kg,export
2020,CHL,DEU,Germany,X,Export,283321,Sulphates; of magnesium,2221.02,950.0,0.0,950.0,kg,export
2020,CHL,DEU,Germany,X,Export,285390,"Phosphides, chemically defined or not, not ferrophosphorus; other inorganic compounds n.e.c. (including distilled, conductivity water and water of like purity); liquid air, rare gases removed or not; compressed air; amalgams, not precious metal amalgams",1732819.31,187200.0,0.0,187200.0,kg,export
2020,CHL,DEU,Germany,X,Export,282570,Molybdenum oxides and hydroxides,290673.91,20000.0,0.0,20000.0,kg,export
2020,CHL,DEU,Germany,X,Export,740400,Copper; waste and scrap,705805.76,142350.0,0.0,142350.0,kg,export
2020,CHL,DEU,Germany,X,Export,740200,"Copper; unrefined, copper anodes for electrolytic refining",37931467.83,5501730.0,0.0,5501730.0,kg,export
2020,CHL,DEU,Germany,X,Export,283319,Sodium sulphates; other than disodium sulphate,60.0,0.769,0.0,0.769,kg,export
2020,CHL,DEU,Germany,X,Export,283691,Carbonates; lithium carbonate,21090977.37,2489900.0,0.0,2489900.0,kg,export
2020,CHL,GHA,Ghana,X,Export,761699,Aluminium; articles n.e.c. in heading 7616,1137022.27,192824.08,0.0,192824.08,kg,export
2020,CHL,GHA,Ghana,X,Export,283325,Sulphates; of copper,49200.0,20000.0,0.0,20000.0,kg,export
2020,CHL,GRC,Greece,X,Export,760200,Aluminium; waste and scrap,237468.78,177081.5,0.0,177081.5,kg,export
2020,CHL,GRC,Greece,X,Export,760611,"Aluminium; plates, sheets and strip, thickness exceeding 0.2mm, (not alloyed), rectangular (including square)",26928.98,20771.0,0.0,20771.0,kg,export
2020,CHL,GRC,Greece,X,Export,761490,"Aluminium; stranded wire, cables, plaited bands and the like, (not electrically insulated), other than steel core",56096.0,40740.0,0.0,40740.0,kg,export
2020,CHL,GRC,Greece,X,Export,252310,Cement clinkers (whether or not coloured),1000.0,10000.0,0.0,10000.0,kg,export
2020,CHL,GRC,Greece,X,Export,310250,"Fertilizers, mineral or chemical; nitrogenous, sodium nitrate",598.58,1200.0,0.0,1200.0,kg,export
2020,CHL,GRC,Greece,X,Export,251749,"Stones; of heading no. 2515 or 2516 (excluding marble), in granules, chippings and powder, whether or not heat-treated",300.0,5000.0,0.0,5000.0,kg,export
2020,CHL,GRC,Greece,X,Export,740311,"Copper; refined, unwrought, cathodes and sections of cathodes",7798633.01,1251738.0,0.0,1251738.0,kg,export
2020,CHL,GRC,Greece,X,Export,741300,"Copper; stranded wire, cables, plaited bands and the like, not electrically insulated",376619.57,69609.0,0.0,69609.0,kg,export
2020,CHL,GRC,Greece,X,Export,283421,Nitrates; of potassium,299311.94,502800.0,0.0,502800.0,kg,export
2020,CHL,GRC,Greece,X,Export,740400,Copper; waste and scrap,3518349.98,609909.0,0.0,609909.0,kg,export
2020,CHL,GTM,Guatemala,X,Export,761290,"Aluminium; casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",221057.06,14657.33,0.0,14657.33,kg,export
2020,CHL,GTM,Guatemala,X,Export,250100,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,1104623.56,30000000.0,0.0,30000000.0,kg,export
2020,CHL,GTM,Guatemala,X,Export,721661,"Iron or non-alloy steel; angles, shapes and sections, cold-formed or cold-finished, obtained from flat-rolled products",25185.5,6893.84,0.0,6893.84,kg,export
2020,CHL,GTM,Guatemala,X,Export,283421,Nitrates; of potassium,256377.5,395000.0,0.0,395000.0,kg,export
2020,CHL,GTM,Guatemala,X,Export,710692,"Metals; silver, semi-manufactured",71378.02,781.0,0.0,781.0,kg,export
2020,CHL,GTM,Guatemala,X,Export,280120,Iodine,4658.0,100.0,0.0,100.0,kg,export
2020,CHL,GTM,Guatemala,X,Export,760720,"Aluminium; foil, backed with paper, paperboard, plastics or similar backing materials, of a thickness (excluding any backing) not exceeding 0.2mm",1037514.35,183870.85,0.0,183870.85,kg,export
2020,CHL,GTM,Guatemala,X,Export,761510,"Aluminium; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",2224.8,171.6,0.0,171.6,kg,export
2020,CHL,GTM,Guatemala,X,Export,761090,"Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts of structures, n.e.c. in heading no. 7610, plates, rods, profiles, tubes and the like",3009.84,381.59,0.0,381.59,kg,export
2020,CHL,CHN,China,X,Export,282760,Iodides and iodide oxides,17528348.13,576000.0,0.0,576000.0,kg,export
2020,CHL,CHN,China,X,Export,722220,"Steel, stainless; bars and rods, cold-formed or cold-finished",244947.98,145569.0,0.0,145569.0,kg,export
2020,CHL,CHN,China,X,Export,760120,"Aluminium; unwrought, alloys",235523.13,198244.0,0.0,198244.0,kg,export
2020,CHL,CHN,China,X,Export,252800,"Natural borates and concentrates thereof (whether or not calcined), but not including borates separated from natural brine; natural boric acid containing not more than 85 % of H3BO3 calculated on the dry weight",29859.5,105000.0,0.0,105000.0,kg,export
2020,CHL,CHN,China,X,Export,280120,Iodine,170561188.08,5121400.0,0.0,5121400.0,kg,export
2020,CHL,CHN,China,X,Export,282570,Molybdenum oxides and hydroxides,3267010.88,191520.0,0.0,191520.0,kg,export
2020,CHL,CHN,China,X,Export,722300,"Steel, stainless; wire",556.0,278.0,0.0,278.0,kg,export
2020,CHL,CHN,China,X,Export,741110,"Copper; tubes and pipes, of refined copper",30809.57,4993.0,0.0,4993.0,kg,export
2020,CHL,CHN,China,X,Export,741220,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of copper alloys",11605.0,405.0,0.0,405.0,kg,export
2020,CHL,CHN,China,X,Export,740400,Copper; waste and scrap,7609142.15,2073002.0,0.0,2073002.0,kg,export
2020,CHL,CHN,China,X,Export,261310,Molybdenum ores and concentrates; roasted,261263087.4,23508000.0,0.0,23508000.0,kg,export
2020,CHL,CHN,China,X,Export,281000,Oxides of boron; boric acids,31161601.65,63966950.0,0.0,63966950.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,721240,"Iron or non-alloy steel; flat-rolled, width less than 600mm, painted, varnished or coated with plastics",138369.46,115035.3,0.0,115035.3,kg,export
2020,CHL,CRI,Costa Rica,X,Export,722300,"Steel, stainless; wire",24.0,0.9,0.0,0.9,kg,export
2020,CHL,CRI,Costa Rica,X,Export,310230,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",1267535.52,4425000.0,0.0,4425000.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,280200,"Sulphur; sublimed or precipitated, colloidal sulphur",71280.0,216000.0,0.0,216000.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,760720,"Aluminium; foil, backed with paper, paperboard, plastics or similar backing materials, of a thickness (excluding any backing) not exceeding 0.2mm",6680920.78,974353.0,0.0,974353.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,741300,"Copper; stranded wire, cables, plaited bands and the like, not electrically insulated",14080.0,2199.0,0.0,2199.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,281390,"Sulphides of non-metals, (excluding carbon); commercial phosphorus trisulphide",2559.18,1.4,0.0,1.4,kg,export
2020,CHL,CRI,Costa Rica,X,Export,282619,Fluorides; other than of aluminium,20260.0,6000.0,0.0,6000.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,721391,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils, n.e.c. in heading no. 7213, of circular cross-section measuring less than 14mm in diameter",432356.96,847873.0,0.0,847873.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,740811,"Copper; wire, of refined copper, of which the maximum cross-sectional dimension exceeds 6mm",9990605.95,1461338.0,0.0,1461338.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,761090,"Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts of structures, n.e.c. in heading no. 7610, plates, rods, profiles, tubes and the like",11589.72,1336.0,0.0,1336.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,252800,"Natural borates and concentrates thereof (whether or not calcined), but not including borates separated from natural brine; natural boric acid containing not more than 85 % of H3BO3 calculated on the dry weight",46263.0,160000.0,0.0,160000.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,261800,"Slag, granulated (slag sand); from the manufacture or iron or steel",3820.0,27000.0,0.0,27000.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,761699,Aluminium; articles n.e.c. in heading 7616,10908.0,1189.5,0.0,1189.5,kg,export
2020,CHL,CRI,Costa Rica,X,Export,281000,Oxides of boron; boric acids,242956.0,486000.0,0.0,486000.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,283421,Nitrates; of potassium,602866.0,821000.0,0.0,821000.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,280120,Iodine,41555.17,1012.0,0.0,1012.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",82709.89,102000.0,0.0,102000.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,761510,"Aluminium; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",85148.34,7678.29,0.0,7678.29,kg,export
2020,CHL,CRI,Costa Rica,X,Export,285390,"Phosphides, chemically defined or not, not ferrophosphorus; other inorganic compounds n.e.c. (including distilled, conductivity water and water of like purity); liquid air, rare gases removed or not; compressed air; amalgams, not precious metal amalgams",135723.61,27162.0,0.0,27162.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,760429,"Aluminium; alloys, bars, rods and profiles, other than hollow",185.76,25.74,0.0,25.74,kg,export
2020,CHL,CRI,Costa Rica,X,Export,282760,Iodides and iodide oxides,12483.87,350.0,0.0,350.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,761290,"Aluminium; casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",69041.94,4918.08,0.0,4918.08,kg,export
2020,CHL,CRI,Costa Rica,X,Export,310590,"Fertilizers, mineral or chemical; n.e.c. in heading no. 3105",66355.66,21700.0,0.0,21700.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,310250,"Fertilizers, mineral or chemical; nitrogenous, sodium nitrate",38697.0,76000.0,0.0,76000.0,kg,export
2020,CHL,CRI,Costa Rica,X,Export,721661,"Iron or non-alloy steel; angles, shapes and sections, cold-formed or cold-finished, obtained from flat-rolled products",32544.88,7935.13,0.0,7935.13,kg,export
2020,CHL,CRI,Costa Rica,X,Export,710692,"Metals; silver, semi-manufactured",7951.29,30.0,0.0,30.0,kg,export
2020,CHL,CUB,Cuba,X,Export,761290,"Aluminium; casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",168.0,50.0,0.0,50.0,kg,export
2020,CHL,CUB,Cuba,X,Export,760711,"Aluminium; foil, (not backed), rolled (but not further worked), of a thickness not exceeding 0.2mm",69.0,5.0,0.0,5.0,kg,export
2020,CHL,CUB,Cuba,X,Export,310100,"Fertilizers, animal or vegetable; whether or not mixed together or chemically treated; fertilizers, produced by the mixing or chemical treatment of animal or vegetable products",27757.0,15188.0,0.0,15188.0,kg,export
2020,CHL,CUB,Cuba,X,Export,252390,Cement; hydraulic kinds n.e.c. in heading no. 2523,1151.73,755.0,0.0,755.0,kg,export
2020,CHL,CYP,Cyprus,X,Export,250100,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,1042285.0,3000000.0,0.0,3000000.0,kg,export
2020,CHL,CYP,Cyprus,X,Export,283325,Sulphates; of copper,92282.5,50000.0,0.0,50000.0,kg,export
2020,CHL,DNK,Denmark,X,Export,722211,"Steel, stainless; bars and rods, hot-rolled, hot-drawn or extruded, of circular cross-section",267.75,1.04,0.0,1.04,kg,export
2020,CHL,DNK,Denmark,X,Export,760429,"Aluminium; alloys, bars, rods and profiles, other than hollow",632.7,28.51,0.0,28.51,kg,export
2020,CHL,DNK,Denmark,X,Export,282570,Molybdenum oxides and hydroxides,545313.54,40000.0,0.0,40000.0,kg,export
2020,CHL,DNK,Denmark,X,Export,711711,"Jewellery; imitation, cuff links and studs, of base metal, whether or not plated with precious metal",196.0,2.56,0.0,2.56,kg,export
2020,CHL,DNK,Denmark,X,Export,284170,Salts; molybdates,5851685.65,440000.0,0.0,440000.0,kg,export
2020,CHL,DNK,Denmark,X,Export,711620,"Stones; precious or semi-precious stones (natural, synthetic or reconstructed) articles of",1981.0,25.89,0.0,25.89,kg,export
2020,CHL,DNK,Denmark,X,Export,282590,"Inorganic bases, metal oxides, hydroxides and peroxides; n.e.c. in heading no. 2825",99.93,5.0,0.0,5.0,kg,export
2020,CHL,DNK,Denmark,X,Export,711790,"Jewellery; imitation, of other than base metal, whether or not plated with precious metal",4106.0,53.69,0.0,53.69,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,283630,Carbonates; sodium hydrogen carbonate (sodium bicarbonate),11955.65,6629.29,0.0,6629.29,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,310430,"Fertilizers, mineral or chemical; potassic, potassium sulphate",256997.35,420500.0,0.0,420500.0,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,761290,"Aluminium; casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",20955.3,1218.46,0.0,1218.46,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,810890,"Titanium; other than unwrought, n.e.c. in heading no. 8108",8620.55,48.0,0.0,48.0,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,280110,Chlorine,180504.08,429300.0,0.0,429300.0,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,280610,Hydrogen chloride (hydrochloric acid),29126.0,100000.0,0.0,100000.0,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,810490,Magnesium; articles n.e.c. in heading no. 8104,75844.3,18804.0,0.0,18804.0,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,761090,"Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts of structures, n.e.c. in heading no. 7610, plates, rods, profiles, tubes and the like",30556.75,1528.33,0.0,1528.33,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,760429,"Aluminium; alloys, bars, rods and profiles, other than hollow",559.26,116.755,0.0,116.755,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,283421,Nitrates; of potassium,1039937.67,1546525.0,0.0,1546525.0,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,310290,"Fertilizers, mineral or chemical; nitrogenous, other kinds including mixtures not specified in the foregoing subheadings",2622.46,862.0,0.0,862.0,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,281000,Oxides of boron; boric acids,41378.49,69000.0,0.0,69000.0,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,310100,"Fertilizers, animal or vegetable; whether or not mixed together or chemically treated; fertilizers, produced by the mixing or chemical treatment of animal or vegetable products",35367.53,6774.0,0.0,6774.0,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,283329,Sulphates; n.e.c. in item no. 2833.2,990.97,37.9,0.0,37.9,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,310510,"Fertilizers, mineral or chemical; in tablets or similar forms or in packages of a gross weight not exceeding 10kg",2629.64,983.0,0.0,983.0,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,761699,Aluminium; articles n.e.c. in heading 7616,5.28,2.27,0.0,2.27,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,282990,Perchlorates; bromates and perbromates; iodates and periodates,90732.36,3500.0,0.0,3500.0,kg,export
2020,CHL,DOM,Dominican Rep.,X,Export,310590,"Fertilizers, mineral or chemical; n.e.c. in heading no. 3105",39276.04,19872.0,0.0,19872.0,kg,export
