Nitrate_Resource,COMMTYPE,LONGITUD,COMBINACION_CRITICO,CRITICO_3,Iodine_Resource,ESTADO_DEPOSITO,Molybdenum_Reserve,OPERATOR_NAME,ECAP,DDLAT,Rare Earths_Resource,COMUNA,Potassium_Reserve,ANNCAP,Titanium_Resource,OWNER_NAME,CRITICO_1,NOMBRE_DEPOSITO,OrdFranj,PROVINCIA,OPERATOR,FACTYPE,STATUS,OWNER,COUNTRY,ADM1,LOCACC,ELEVACION,LATITUD,YEAR,OTROS_NOMBRES,Lithium_Reserve,LOCDESC,PRIMARY_COMMODITY,DDLONG,Manganese_Resource,MIN_PROD,Copper_Reserve,SOURCEID,FACILITY_TYPE,OrdReg,ISO_CC,ID,MULTI_PROD,FACID_NUM,Iron_Reserve,REGION,Cobalt_Resource,Iron_Resource,FACILITY_NAME,UNITS,COMMODITY,Potassium_Resource,MODELO_DEPOSITO,Silver_Reserve,Zinc_Resource,MULTI_COMM,FACID,Gold_Resource,Boron_Resource,VALOR_DATO,ID_SIA_YACIMIENTO,ID_ATLAS_FAENA,Copper_Resource,Molybdenum_Resource,Lithium_Resource,Iodine_Reserve,SISTEMA_MINERAL,Boron_Reserve,SOURCE,COMB_CRIT_COD,ALL_COMMODITIES_RAW,FRANJA_METALOGENICA,Gold_Reserve,OTROS_CRITICOS,COMBOCAP,ROWID,OBJECTID,GRUPO_MODELO,CRITICO_2,LOCNAME,Nitrate_Reserve,Zinc_Reserve,REFERENCIA,CAPACITY_UNITS,Silver_Resource,COMMENTS,CRITICO_4,CAPACITY,N_COMMODITIES,COMMODITY_LIST_STR,COCHILCO_CU_2024_KMT,COCHILCO_COMPANY,COCHILCO_MO_2024_MT,COCHILCO_AU_2024_KG,COCHILCO_AG_2024_KG,COCHILCO_FE_2024_KMT,COCHILCO_ZN_2024_MT,COCHILCO_PB_2024_MT,COCHILCO_LICO3_2024_MT,COCHILCO_LIOH_2024_MT,COCHILCO_LISO4_2024_MT,COCHILCO_IO_2024_MT,COCHILCO_NO3_2024_MT,COCHILCO_ULEXITE_2024_MT,COCHILCO_BORICACID_2024_MT,COCHILCO_KCL_2024_MT,COCHILCO_SALT_2024_MT,COCHILCO_CUSO4_2024_MT,COCHILCO_LIMESTONE_2024_MT,COCHILCO_GYPSUM_2024_MT,COCHILCO_PUMICITE_2024_MT,COCHILCO_QUARTZ_2024_MT,COCHILCO_SILICASAND_2024_MT,COCHILCO_BAUXCLAY_2024_MT,COCHILCO_KAOLIN_2024_MT,COCHILCO_BENTONITE_2024_MT,COCHILCO_DIATOMITE_2024_MT,COCHILCO_DOLOMITE_2024_MT,COCHILCO_TALC_2024_MT,COCHILCO_PERLITE_2024_MT,COCHILCO_PEAT_2024_MT,COCHILCO_PHOSPHATE_2024_MT,COCHILCO_COQUINA_2024_MT,COCHILCO_WHITITE_2024_MT,COCHILCO_ZEOLITE_2024_MT,USD_VALUE_CU,USD_VALUE_MO,USD_VALUE_AU,USD_VALUE_AG,USD_VALUE_FE,USD_VALUE_ZN,USD_VALUE_PB,USD_VALUE_LICO3,USD_VALUE_LIOH,USD_VALUE_LISO4,USD_VALUE_IO,USD_VALUE_NO3,USD_VALUE_ULEXITE,USD_VALUE_BORICACID,USD_VALUE_KCL,USD_VALUE_SALT,USD_VALUE_CUSO4,USD_VALUE_LIMESTONE,USD_VALUE_COQUINA,USD_VALUE_WHITECACO3,USD_VALUE_GYPSUM,USD_VALUE_PUMICITE,USD_VALUE_QUARTZ,USD_VALUE_SILICASAND,USD_VALUE_BAUXCLAY,USD_VALUE_KAOLIN,USD_VALUE_BENTONITE,USD_VALUE_DIATOMITE,USD_VALUE_DOLOMITE,USD_VALUE_TALC,USD_VALUE_PERLITE,USD_VALUE_PEAT,USD_VALUE_PHOSPHATE,USD_VALUE_ZEOLITE,USD_VALUE_TOTAL,CHAIN_STAGE
1332000.0,,-69.95,Nitrato-Yodo,,8226.0,Mina en producción,,,,,,Huara ,,,,,Nitrato,Pampa Orcoma ,11.0,Tarapaca,,,Active,,,,,,-19.919,,,,,Nitrate,,,,,,Mine (active),2.0,,250.0,,,,Tarapacá,,,Pampa Orcoma ,,,,Campo de nitrato-yodo,,,,,,,Actualizado,,,,,,127617.0,Sedimentario-Atmosférico,,Sernageomin_2025,"MIN_14, MIN_16",Nitrato-Yodo,Mioceno-Pleistoceno,,,,,250.0,Campo de nitrato-yodo,Yodo,,21321000.0,,https://ir.sqm.com/system/files-encrypted/nasdaq_kms/assets/2025/04/08/1-00-07/MEMORIA%20SQM%202024_esp.pdf,,,,,,2,"Nitrate, Iodine",,,,,,,,,,,,1415.25,5945.200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108534814.875,7479061.600000001,,,,,,,,,,,,,,,,,,,,,,,116013876.475,extraction
,,-69.21999999999997,Litio-Potasio-Boro,Boro,,Prospecto/Proyecto,,,,,,Tierra Amarilla,,,,,Litio,Laguna Negro Francisco,13.0,Copiapó,,,Prospect/Project,,,,,,-27.46999999999997,,Viento Andino,,,Lithium,,,,,,Prospect/Project,4.0,,251.0,,,,Atacama,,,Laguna Negro Francisco,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Actualizado,,,,,173000.0,,Salmueras residuales,,Sernageomin_2025,"MIN_02, MIN_13, MIN_19",Litio-Potasio-Boro,Pleistoceno,,,,,251.0,Salar de Li-K-B±Cs-Sr,Potasio,,,,https://wp-ctlithium-rebuild-2022.s3.eu-west-2.amazonaws.com/media/2024/08/CTL-Company-Presentation-August-2024.pdf,,,,,,3,"Lithium, Potassium, Boron",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.47999999999996,Litio-Potasio-Boro,Boro,,Prospecto/Proyecto,,,,,,Copiapó,,,,,Litio,Laguna Verde,13.0,Copiapó,,,Prospect/Project,,,,,,-26.869999999999948,,,,,Lithium,,,,,,Prospect/Project,4.0,,252.0,,,,Atacama,,,Laguna Verde,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Actualizado,,,,,338000.0,,Salmueras residuales,,Sernageomin_2025,"MIN_02, MIN_13, MIN_19",Litio-Potasio-Boro,Pleistoceno,,,,,252.0,Salar de Li-K-B±Cs-Sr,Potasio,,,,https://wp-ctlithium-rebuild-2022.s3.eu-west-2.amazonaws.com/media/2024/08/CTL-Company-Presentation-August-2024.pdf,,,,,,3,"Lithium, Potassium, Boron",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-67.40999999999997,Boro,,,Prospecto/Proyecto,,,,,,San Pedro de Atacama,,,,,Boro,Salar Aguas Calientes Norte,13.0,El Loa,,,Prospect/Project,,,,,,-23.119999999999948,,,,,Boron,,,,,,Prospect/Project,3.0,,253.0,,,,Antofagasta,,,Salar Aguas Calientes Norte,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Sin información,,,,,,,Salmueras residuales,,Sernageomin_2025,MIN_13,Boro,Pleistoceno,,,,,253.0,Salar de Li-K-B±Cs-Sr,,,,,,,,,,,1,Boron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.63999999999999,Boro,,,Prospecto/Proyecto,,,,,,Antofagasta,,,,,Boro,Salar Aguas Calientes Sur,13.0,Antofagasta,,,Prospect/Project,,,,,,-24.989999999999952,,,,,Boron,,,,,,Prospect/Project,3.0,,254.0,,,,Antofagasta,,,Salar Aguas Calientes Sur,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Sin información,,,,,,,Salmueras residuales,,Sernageomin_2025,MIN_13,Boro,Pleistoceno,,,,,254.0,Salar de Li-K-B±Cs-Sr,,,,,,,,,,,1,Boron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.37999999999994,Boro,,,Prospecto/Proyecto,,,,,,Ollagüe,,,,,Boro,Salar Carcote,13.0,El Loa,,,Prospect/Project,,,,,,-21.37999999999994,,,,,Boron,,,,,,Prospect/Project,3.0,,255.0,,,,Antofagasta,,,Salar Carcote,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Sin información,,,,,,,Salmueras residuales,,Sernageomin_2025,MIN_13,Boro,Pleistoceno,,,,,255.0,Salar de Li-K-B±Cs-Sr,,,,,,,,,,,1,Boron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.41999999999996,Boro,,,Prospecto/Proyecto,,,,,,General Lagos,,,,,Boro,Salar Colpitas,13.0,Parinacota,,,Prospect/Project,,,,,,-17.95999999999998,,,,,Boron,,,,,,Prospect/Project,1.0,,256.0,,,,Arica y Parinacota,,,Salar Colpitas,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Sin información,,,,,,,Salmueras residuales,,Sernageomin_2025,MIN_13,Boro,Pleistoceno,,,,,256.0,Salar de Li-K-B±Cs-Sr,,,,,,,,,,,1,Boron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.88999999999999,Litio-Potasio-Boro,Boro,,Prospecto/Proyecto,,Química Industrial del Bórax Ltda. ,,,,Diego de Almagro,,,,"Private, Chile-based investors, 100%",Litio,Salar de Aguilar,13.0,Chañaral,,,Prospect/Project,,,,,,-25.799999999999955,,,,,Lithium,,,,,,Prospect/Project,4.0,,257.0,,,,Atacama,,,Salar de Aguilar,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Sin información,,,,,,,Salmueras residuales,,Sernageomin_2025,"MIN_02, MIN_13, MIN_19",Litio-Potasio-Boro,Pleistoceno,,,,,257.0,Salar de Li-K-B±Cs-Sr,Potasio,,,,,,,,,,3,"Lithium, Potassium, Boron",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.27999999999997,Boro,,,Prospecto/Proyecto,,Química Industrial del Bórax Ltda. ,,,,Ollagüe,,,,"Private, Chile-based investors, 100%",Boro,Salar de Ascotan,13.0,El Loa,,,Prospect/Project,,,,,,-21.549999999999955,,,,,Boron,,,,,,Prospect/Project,3.0,,258.0,,,,Antofagasta,,,Salar de Ascotan,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Sin información,,,,,,,Salmueras residuales,,Sernageomin_2025,MIN_13,Boro,Pleistoceno,,,,,258.0,Salar de Li-K-B±Cs-Sr,,,,,,,,,,,1,Boron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.29999999999995,Litio-Potasio-Boro,Boro,,Mina en producción,,Química Industrial del Bórax Ltda. ,,,,San Pedro de Atacama,7414550.0,,,"Private, Chile-based investors, 100%",Litio,Salar de Atacama,13.0,El Loa,,,Active,,,,,,-23.46999999999997,,,1459660.0,,Lithium,,,,,,Mine (active),3.0,,259.0,,,,Antofagasta,,,Salar de Atacama,,,114112500.0,Salar de Li-K-B±Cs-Sr,,,,,,,Actualizado,,,,,13320030.0,,Salmueras residuales,,Sernageomin_2025,"MIN_02, MIN_13, MIN_19",Litio-Potasio-Boro,Pleistoceno,,,,,259.0,Salar de Li-K-B±Cs-Sr,Potasio,,,,https://ir.sqm.com/system/files-encrypted/nasdaq_kms/assets/2025/04/08/1-00-07/MEMORIA%20SQM%202024_esp.pdf,,,,,,3,"Lithium, Potassium, Boron",,,,,,,,,27845.0,2373.777777777778,5946.11111111111,,,18671.5,,1063180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,368946250.0,34597811.11111112,55150180.55555555,,,5620121.5,,276426800.0,,,,,,,,,,,,,,,,,,,,740741163.1666666,extraction
,,-68.62999999999994,Litio-Potasio-Boro,Boro,,Prospecto/Proyecto,,Química Industrial del Bórax Ltda. ,,,,Diego de Almagro,,,,"Private, Chile-based investors, 100%",Litio,Salar de la Isla,13.0,Chañaral,,,Prospect/Project,,,,,,-25.749999999999943,,,,,Lithium,,,,,,Prospect/Project,4.0,,260.0,,,,Atacama,,,Salar de la Isla,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Sin información,,,,,,,Salmueras residuales,,Sernageomin_2025,"MIN_02, MIN_13, MIN_19",Litio-Potasio-Boro,Pleistoceno,,,,,260.0,Salar de Li-K-B±Cs-Sr,Potasio,,,,,,,,,,3,"Lithium, Potassium, Boron",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.50999999999993,Litio-Potasio-Boro,Boro,,Prospecto/Proyecto,,Química Industrial del Bórax Ltda. ,,,,Diego de Almagro,,,,"Private, Chile-based investors, 100%",Litio,Salar de las Parinas,13.0,Chañaral,,,Prospect/Project,,,,,,-25.819999999999936,,,,,Lithium,,,,,,Prospect/Project,4.0,,261.0,,,,Atacama,,,Salar de las Parinas,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Sin información,,,,,,,Salmueras residuales,,Sernageomin_2025,"MIN_02, MIN_13, MIN_19",Litio-Potasio-Boro,Pleistoceno,,,,,261.0,Salar de Li-K-B±Cs-Sr,Potasio,,,,,,,,,,3,"Lithium, Potassium, Boron",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.07999999999998,Litio-Potasio-Boro,Boro,,Prospecto/Proyecto,,Química Industrial del Bórax Ltda. ,,,,Copiapó,,,,"Private, Chile-based investors, 100%",Litio,Salar de Maricunga,13.0,Copiapó,,,Prospect/Project,,,,,,-26.92999999999995,,,89792.0,,Lithium,,,,,,Prospect/Project,4.0,,262.0,,,,Atacama,,,Salar de Maricunga,,,2620674.0,Salar de Li-K-B±Cs-Sr,,,,,,,Actualizado,,,,,360234.0,,Salmueras residuales,,Sernageomin_2025,"MIN_02, MIN_13, MIN_19",Litio-Potasio-Boro,Pleistoceno,,,,,262.0,Salar de Li-K-B±Cs-Sr,Potasio,,,,https://lithiumpowerinternational.com/wp-content/uploads/2022/01/NI43-101_DFS2022_LR.pdf,,,,,,3,"Lithium, Potassium, Boron",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.81999999999994,Litio-Potasio-Boro,Boro,,Prospecto/Proyecto,,Química Industrial del Bórax Ltda. ,,,,Antofagasta,,,,"Private, Chile-based investors, 100%",Litio,Salar de Pajonales,13.0,Antofagasta,,,Prospect/Project,,,,,,-25.13999999999993,,,,,Lithium,,,,,,Prospect/Project,3.0,,263.0,,,,Antofagasta,,,Salar de Pajonales,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Actualizado,,,,,,,Salmueras residuales,,Sernageomin_2025,"MIN_02, MIN_13, MIN_19",Litio-Potasio-Boro,Pleistoceno,,,,,263.0,Salar de Li-K-B±Cs-Sr,Potasio,,,,,,,,,,3,"Lithium, Potassium, Boron",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.14999999999998,Litio-Potasio-Boro,Boro,,Prospecto/Proyecto,,Química Industrial del Bórax Ltda. ,,,,Diego de Almagro,,,,"Private, Chile-based investors, 100%",Litio,Salar de Pedernales,13.0,Chañaral,,,Prospect/Project,,,,,,-26.20999999999998,,,,,Lithium,,,,,,Prospect/Project,4.0,,264.0,,,,Atacama,,,Salar de Pedernales,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Sin información,,,,,,,Salmueras residuales,,Sernageomin_2025,"MIN_02, MIN_13, MIN_19",Litio-Potasio-Boro,Pleistoceno,,,,,264.0,Salar de Li-K-B±Cs-Sr,Potasio,,,,,,,,,,3,"Lithium, Potassium, Boron",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-67.26999999999998,Boro,,,Prospecto/Proyecto,,Química Industrial del Bórax Ltda. ,,,,San Pedro de Atacama,,,,"Private, Chile-based investors, 100%",Boro,Salar de Quisquiro,13.0,El Loa,,,Prospect/Project,,,,,,-23.21999999999997,,,,,Boron,,,,,,Prospect/Project,3.0,,265.0,,,,Antofagasta,,,Salar de Quisquiro,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Sin información,,,,,,,Salmueras residuales,,Sernageomin_2025,MIN_13,Boro,Pleistoceno,,,,,265.0,Salar de Li-K-B±Cs-Sr,,,,,,,,,,,1,Boron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.92999999999995,Boro,,,Prospecto/Proyecto,,,,,,Antofagasta,,,,,Boro,Salar Punta Negra,13.0,Antofagasta,,,Prospect/Project,,,,,,-24.529999999999973,,,,,Boron,,,,,,Prospect/Project,3.0,,266.0,,,,Antofagasta,,,Salar Punta Negra,,,,Salar de Li-K-B±Cs-Sr,,,,,,,Sin información,,,,,,,Salmueras residuales,,Sernageomin_2025,MIN_13,Boro,Pleistoceno,,,,,266.0,Salar de Li-K-B±Cs-Sr,,,,,,,,,,,1,Boron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.04999999999995,Boro,,,Prospecto/Proyecto,,,,,,Putre,,,,,Boro,Salar Surire,13.0,Parinacota,,,Prospect/Project,,,,,,-18.819999999999936,,,,,Boron,,,,,,Prospect/Project,1.0,,267.0,,,,Arica y Parinacota,,,Salar Surire,,,,Salar de Li-K-B±Cs-Sr,,,,,,5451403.0,Actualizado,,,,,,,Salmueras residuales,1727154.0,Sernageomin_2025,MIN_13,Boro,Pleistoceno,,,,,267.0,Salar de Li-K-B±Cs-Sr,,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,1,Boron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,Fuel,-71.4994,,,,,,Empresa Nacional del Petróleo (ENAP),e,-32.9286,,,,"90,000",,"Government, 100%",,,,,Empresa Nacional del Petróleo (ENAP),OR,Active,"Government, 100%",Chile,Valparaíso,E,,-32.9286,2015.0,,,"Aconcagua, Bio Bio, and Gregorio refineries",Petroleum,-71.4994,,Refinery products,,521,Refinery,,CL,,,10.0,,Valparaíso,,,Aconcagua refineries,t42-gb,Petroleum,,,,,,CL10,,,,,,,,,,,,USGS_MINFAC_2017,,Petroleum,,,,***CL10-12,507.0,,,,Aconcagua refineries,,,,t42-gb,,,,"90,000",1,Petroleum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refining
,Metal,-68.6886,,,,,,Sociedad Contractual Minera El Abra ,e,-21.9859,,,,225,,"Freeport-McMoRan Copper & Gold Inc., 51%, and Corporación Nacional del Cobre (CODELCO) (Government, 100%), 49%",,,,,Sociedad Contractual Minera El Abra ,P,Active,"Freeport-McMoRan Copper & Gold Inc., 51%, and Corporación Nacional del Cobre (CODELCO) (Government, 100%), 49%",Chile,Antofagasta,E,,-21.9859,2014.0,,,"El Abra Mine and SX-EW plant, near Calama, Antofagasta (Region II)",Copper,-68.6886,,Copper,,"601, 1599",SX-EW Plant,,CL,,,76.0,,Antofagasta,,,Al Elbra SX-EW plant,tmt,Copper,,,,,,CL76,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL76-77,508.0,,,,Al Elbra SX-EW plant,,,,tmt,,,,225,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sx_ew
,Metal,-70.3178,,,,,,Glencore Copper Chile S.A. ,e,-23.8247,,,,300,,Glencore Copper Chile S.A. ,,,,,Glencore Copper Chile S.A. ,P,Active,Glencore Copper Chile S.A. ,Chile,Antofagasta,E,,-23.8247,2014.0,,,"Altonorte smelter, La Negra, Antofagasta (Region II)",Copper,-70.3178,,Anodes and blister (Cu content),,524,Smelter,,CL,,,13.0,,Antofagasta,,,Altonorte smelter,tmt,Copper,,,,,Y,CL13,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,,509.0,,,,Altonorte smelter,,,,tmt,,,,300,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smelting
,Industrial,-70.3178,,,,,,Glencore Copper Chile S.A. ,e,-23.8247,,,,900,,Glencore Copper Chile S.A. ,,,,,Glencore Copper Chile S.A. ,P,Active,Glencore Copper Chile S.A. ,Chile,Antofagasta,E,,-23.8247,2014.0,,,"Altonorte smelter, La Negra, Antofagasta (Region II)",Sulfuric Acid,-70.3178,,Sulfuric acid,,525,Smelter,,CL,,,13.0,,Antofagasta,,,Altonorte smelter,tmt,Sulfuric acid,,,,,Y,CL13,,,,,,,,,,,,USGS_MINFAC_2017,,Sulfuric acid,,,,,510.0,,,,Altonorte smelter,,,,tmt,,,,900,1,Sulfuric Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smelting
,Metal,-69.8832,,,,,,Antofagasta plc,,-22.6298,,,,,,"Antofagasta plc, 70%, Marubeni Corp., 30%",,,,,Antofagasta plc,P,Active,"Antofagasta plc, 70%, Marubeni Corp., 30%",Chile,Antofagasta,E,,-22.6298,2014.0,,,Antucoya Mine and SX-EW plant,Copper,-69.8832,,Copper,,2000,SX-EW Plant,,CL,,,320.0,,Antofagasta,,,Antucoya SX-EW plant,,Copper,,,,,Y,CL320,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,,515.0,,,,Antucoya SX-EW plant,,,,,,,,,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sx_ew
,Industrial,-70.799,,,,,,Compañía Minera de Fosfatos Naturales Ltda. (Bifox Ltda.),e,-27.0923,,,,45,,"TEHMCORP S.A., 100%",,,,,Compañía Minera de Fosfatos Naturales Ltda. (Bifox Ltda.),P,Active,"TEHMCORP S.A., 100%",Chile,Coquimbo,E,,-27.0923,2014.0,,,"Mines at and around Bahia Inglesa; Osorno plant near Bahia Inglesa, Atacama (Region III); and Bahia Inglesa plant at Caldera, Coquimbo (Region IV)",Phosphate,-70.799,,Phosphorite,,774,Processing Plant,,CL,,,208.0,,Coquimbo,,,Bahia Inglesa plant at Caldera,tmt,Phosphatic materials,,,,,,CL208,,,,,,,,,,,,USGS_MINFAC_2017,,Phosphatic materials,,,,***CL208-209,516.0,,,,Bahia Inglesa plant at Caldera,,,,tmt,,,,45,1,Phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
,Fuel,-73.1205,,,,,,Empresa Nacional del Petróleo (ENAP),e,-36.7789,,,,"90,000",,"Government, 100%",,,,,Empresa Nacional del Petróleo (ENAP),OR,Active,"Government, 100%",Chile,Biobío,E,,-36.7789,2015.0,,,"Aconcagua, Bio Bio, and Gregorio refineries",Petroleum,-73.1205,,Refinery products,,522,Refinery,,CL,,,11.0,,Biobío,,,Bio Bio refineries,t42-gb,Petroleum,,,,,,CL11,,,,,,,,,,,,USGS_MINFAC_2017,,Petroleum,,,,***CL10-12,519.0,,,,Bio Bio refineries,,,,t42-gb,,,,"90,000",1,Petroleum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refining
,Metal,-70.2484,,,,,,Sociedad Punta del Cobre S.A (Pucobre),,-27.5734,,,,,,Sociedad Punta del Cobre S.A (Pucobre) (100%),,,,,Sociedad Punta del Cobre S.A (Pucobre),P,Active,Sociedad Punta del Cobre S.A (Pucobre) (100%),Chile,Atacama,E,,-27.5734,2014.0,,,Biocobre refinery,Copper,-70.2484,,Copper,,2000,Refinery,,CL,,,330.0,,Atacama,,,Biocobre refinery,,Copper,,,,,,CL330,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,,520.0,,,,Biocobre refinery,,,,,,,,,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refining
,Industrial,-69.879,,,,,,Química Industrial del Bórax Ltda. ,e,-18.4414,,,,550,,"Private, Chile-based investors, 100%",,,,,Química Industrial del Bórax Ltda. ,P,Active,"Private, Chile-based investors, 100%",Chile,Arica y Parinacota,E,,-18.4414,2014.0,,,"Ulexite mine at Salar del Surire, and boric acid and agrochemical plants near Arica, Arica y Parinacota (Region XV)",Boron,-69.879,,Boron compounds (B2O3 content),,888,Processing Plant,,CL,,,311.0,,Arica y Parinacota,,,Boric acid and agrochemical plants,tmt,Boron,,,,,,CL311,,,,,,,,,,,,USGS_MINFAC_2017,,Boron,,,,***CL311-312,521.0,,,,Boric acid and agrochemical plants,,,,tmt,,,,550,1,Boron,,,,,,,,,,,,,,214974.0,99846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64707174.0,98667817.2,,,,,,,,,,,,,,,,,,,,,163374991.2,processing
,Industrial,-70.2567,,,,,,S.Q.M. Salar S.A. ,e,-23.6427,,,,200,,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",,,,,S.Q.M. Salar S.A. ,P,Active,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",Chile,Antofagasta,E,,-23.6427,2014.0,,,"Mine brines of Atacama Salar, and boric acid plant at Antofagasta, Region II",Boron,-70.2567,,Boron compounds (B2O3 content),,754,Processing Plant,,CL,,,195.0,,Antofagasta,,,Boric acid plant at Antofagasta,tmt,Boron,,,,,,CL195,,,,,,,,,,,,USGS_MINFAC_2017,,Boron,,,,***CL195-196,522.0,,,,Boric acid plant at Antofagasta,,,,tmt,,,,200,1,Boron,,,,,,,,,,,,,,18671.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5620121.5,,,,,,,,,,,,,,,,,,,,,,5620121.5,processing
,Industrial,-70.4505,,,,,,Corporación Nacional del Cobre (CODELCO),e,-34.1046,,,,"1,000",,"Government, 100%",,,,,Corporación Nacional del Cobre (CODELCO),P,Active,"Government, 100%",Chile,Libertador General Bernardo O'Higgins,E,,-34.1046,2014.0,,,"Caletones plant, Libertador General Bernardo O'Higgins (Region VI)",Sulfuric Acid,-70.4505,,Sulfuric acid,,"540, 1854",Processing Plant,,CL,,,25.0,,Libertador General Bernardo O'Higgins,,,Caletones plant,tmt,Sulfuric acid,,,,,,CL25,,,,,,,,,,,,USGS_MINFAC_2017,,Sulfuric acid,,,,,523.0,,,,Caletones plant,,,,tmt,,,,"1,000",1,Sulfuric Acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processing
