MINE_NAME,MINE_IDX,MINE_TYPE,MINE_STATUS,MINE_LAT,MINE_LON,MINE_REGION,MINE_OPERATOR,PLANT_NAME,PLANT_IDX,PLANT_TYPE,PLANT_STATUS,PLANT_LAT,PLANT_LON,PLANT_OPERATOR,PLANT_OWNER,PLANT_CAPACITY,PLANT_CAPACITY_UNITS,SHARED_COMMODITIES,DISTANCE_KM,PRODUCT_FORM
Spence,231.0,Mine (active),Active,-22.785999999999945,-69.24399999999997,Antofagasta,Minera Spence S.A. ,Radomiro Tomic SX-EW plant,441.0,SX-EW Plant,Active,-22.1927,-68.8674,Corporación Nacional del Cobre (CODELCO),"Government, 100%",480,tmt,Copper,76.5,cathode_sxew
Spence,231.0,Mine (active),Active,-22.785999999999945,-69.24399999999997,Antofagasta,Minera Spence S.A. ,Gabriela Mistral SX-EW plant,325.0,SX-EW Plant,Active,-23.4173,-68.7838,Minera Gaby S.A. ,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",170,tmt,Copper,84.5,cathode_sxew
Spence,231.0,Mine (active),Active,-22.785999999999945,-69.24399999999997,Antofagasta,Minera Spence S.A. ,Michilla SX-EW/sulfide-leaching plant,359.0,SX-EW Plant,Active,-22.6791,-70.1883,Minera Michilla S.A. ,"Antofagasta plc, 74.2%, and other private Chilean investors, 25.8%",45,tmt,Copper,97.6,cathode_sxew
Spence,231.0,Mine (active),Active,-22.785999999999945,-69.24399999999997,Antofagasta,Minera Spence S.A. ,Al Elbra SX-EW plant,268.0,SX-EW Plant,Active,-21.9859,-68.6886,Sociedad Contractual Minera El Abra ,"Freeport-McMoRan Copper & Gold Inc., 51%, and Corporación Nacional del Cobre (CODELCO) (Government, 100%), 49%",225,tmt,Copper,105.7,cathode_sxew
Spence,231.0,Mine (active),Active,-22.785999999999945,-69.24399999999997,Antofagasta,Minera Spence S.A. ,Mantos de la Luna SX-EW plant,350.0,SX-EW Plant,Active,-22.3851,-70.1782,Compania Mantos de la Luna,"Izquierdo Menendez Group, 100%",,,Copper,105.8,cathode_sxew
Spence,231.0,Mine (active),Active,-22.785999999999945,-69.24399999999997,Antofagasta,Minera Spence S.A. ,Mantos Blancos SX-EW plant,349.0,SX-EW Plant,Active,-23.4397,-70.0734,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",100,tmt,Copper,111.7,cathode_sxew
Spence,231.0,Mine (active),Active,-22.785999999999945,-69.24399999999997,Antofagasta,Minera Spence S.A. ,Plant near Tocopilla,430.0,Processing Plant,Active,-21.9459,-69.8715,Minera Capacho Viejo Ltda. ,Minera Capacho Viejo Ltda. ,"5,000",mt,Copper,113.5,concentrate
Talcuna,232.0,Mine (active),Active,-29.888999999999953,-70.88199999999995,Coquimbo,,Plant near Coquimbo (Region IV),415.0,Processing Plant,Active,-29.8353,-71.1035,Compañía Minera San Gerónimo,Compañía Minera San Gerónimo,"10,000",mt,Copper,22.2,concentrate
Talcuna,232.0,Mine (active),Active,-29.888999999999953,-70.88199999999995,Coquimbo,,SX-EW plant,447.0,SX-EW Plant,Active,-30.261,-71.0917,Compañía Minera Carmen de Andacollo ,"Teck Cominco Ltd., 90%, and Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",22,tmt,Copper,46.0,cathode_sxew
Talcuna,232.0,Mine (active),Active,-29.888999999999953,-70.88199999999995,Coquimbo,,Dos Amigos SX-EW plant,305.0,SX-EW Plant,Active,-28.9869,-70.8859,CEMIN,CEMIN,,,Copper,100.3,cathode_sxew
Talcuna,232.0,Mine (active),Active,-29.888999999999953,-70.88199999999995,Coquimbo,,Vallenar plant,453.0,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,147.9,concentrate
Talcuna,232.0,Mine (active),Active,-29.888999999999953,-70.88199999999995,Coquimbo,,Vallenar plant,455.0,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%","6,000",kg,Silver,147.9,concentrate
Tofo,235.0,Mine (active),Active,-29.448999999999955,-71.23569999999995,Coquimbo,Compañía Minera del Pacífico S.A. (CMP),El Romeral concentration plant,311.0,Concentrator,Active,-29.7282,-71.2317,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,31.0,concentrate
Tofo,235.0,Mine (active),Active,-29.448999999999955,-71.23569999999995,Coquimbo,Compañía Minera del Pacífico S.A. (CMP),El Romeral pellet-feed plant,312.0,Pellet Plant,Active,-29.7308,-71.2325,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,31.3,concentrate
Tofo,235.0,Mine (active),Active,-29.448999999999955,-71.23569999999995,Coquimbo,Compañía Minera del Pacífico S.A. (CMP),El Algarrobito concentration plant,307.0,Concentrator,Active,-28.8028,-70.9839,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,75.9,concentrate
Tofo,235.0,Mine (active),Active,-29.448999999999955,-71.23569999999995,Coquimbo,Compañía Minera del Pacífico S.A. (CMP),Huasco pellet plant,333.0,Pellet Plant,Active,-28.4808,-71.2485,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,107.7,concentrate
Tofo,235.0,Mine (active),Active,-29.448999999999955,-71.23569999999995,Coquimbo,Compañía Minera del Pacífico S.A. (CMP),Huasco concentration plant,332.0,Concentrator,Active,-28.2907,-70.8125,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,135.2,concentrate
Tofo,235.0,Mine (active),Active,-29.448999999999955,-71.23569999999995,Coquimbo,Compañía Minera del Pacífico S.A. (CMP),Los Colorados concentration plant,344.0,Concentrator,Active,-28.291,-70.8129,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,135.2,concentrate
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,Chuquicamata SX-EW plant (oxide) and smelter,292.0,Smelter,Active,-22.3137,-68.8895,Corporación Nacional del Cobre (CODELCO),"Government, 100%",450,tmt,Copper,12.9,cathode_sxew
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,Chuquicamata Mine (plant to acid-leach fine copper),290.0,Processing Plant,Active,-22.3013,-68.8404,EcoMetales Ltd. ,"Codelco Technologies Ltd., 100%",25,tmt,Copper,16.9,cathode_sxew
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,Radomiro Tomic SX-EW plant,441.0,SX-EW Plant,Active,-22.1927,-68.8674,Corporación Nacional del Cobre (CODELCO),"Government, 100%",480,tmt,Copper,26.2,cathode_sxew
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,Al Elbra SX-EW plant,268.0,SX-EW Plant,Active,-21.9859,-68.6886,Sociedad Contractual Minera El Abra ,"Freeport-McMoRan Copper & Gold Inc., 51%, and Corporación Nacional del Cobre (CODELCO) (Government, 100%), 49%",225,tmt,Copper,54.8,cathode_sxew
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,Spence SX-EW plant,444.0,SX-EW Plant,Active,-22.8015,-69.2818,Minera Spence S.A. ,"BHP Billiton plc, 100%",200,tmt,Copper,54.9,cathode_sxew
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,Centinela oxide and sulfide plant,279.0,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,58.9,concentrate
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,El Tesoro SX-EW plant,316.0,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,58.9,cathode_sxew
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,Antucoya SX-EW plant,271.0,SX-EW Plant,Active,-22.6298,-69.8832,Antofagasta plc,"Antofagasta plc, 70%, Marubeni Corp., 30%",,,Copper,99.0,cathode_sxew
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,Plant near Tocopilla,430.0,Processing Plant,Active,-21.9459,-69.8715,Minera Capacho Viejo Ltda. ,Minera Capacho Viejo Ltda. ,"5,000",mt,Copper,108.5,concentrate
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,Gabriela Mistral SX-EW plant,325.0,SX-EW Plant,Active,-23.4173,-68.7838,Minera Gaby S.A. ,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",170,tmt,Copper,112.6,cathode_sxew
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,Lomas Bayas SX-EW plant,341.0,SX-EW Plant,Active,-23.4318,-69.5017,Compañía Minera Xstrata Lomas Bayas ,"Glencore plc, 100%",75,tmt,Copper,126.4,cathode_sxew
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,Mantos de la Luna SX-EW plant,350.0,SX-EW Plant,Active,-22.3851,-70.1782,Compania Mantos de la Luna,"Izquierdo Menendez Group, 100%",,,Copper,126.5,cathode_sxew
Toki,236.0,Prospect/Project,Prospect/Project,-22.41599999999994,-68.94799999999998,Antofagasta,,Michilla SX-EW/sulfide-leaching plant,359.0,SX-EW Plant,Active,-22.6791,-70.1883,Minera Michilla S.A. ,"Antofagasta plc, 74.2%, and other private Chilean investors, 25.8%",45,tmt,Copper,130.7,cathode_sxew
Tovaku,237.0,Prospect/Project,Prospect/Project,-21.94599999999997,-69.78299999999996,Antofagasta,,Plant near Tocopilla,430.0,Processing Plant,Active,-21.9459,-69.8715,Minera Capacho Viejo Ltda. ,Minera Capacho Viejo Ltda. ,"5,000",mt,Copper,9.1,concentrate
Tovaku,237.0,Prospect/Project,Prospect/Project,-21.94599999999997,-69.78299999999996,Antofagasta,,Mantos de la Luna SX-EW plant,350.0,SX-EW Plant,Active,-22.3851,-70.1782,Compania Mantos de la Luna,"Izquierdo Menendez Group, 100%",,,Copper,63.6,cathode_sxew
Tovaku,237.0,Prospect/Project,Prospect/Project,-21.94599999999997,-69.78299999999996,Antofagasta,,Antucoya SX-EW plant,271.0,SX-EW Plant,Active,-22.6298,-69.8832,Antofagasta plc,"Antofagasta plc, 70%, Marubeni Corp., 30%",,,Copper,76.7,cathode_sxew
Tovaku,237.0,Prospect/Project,Prospect/Project,-21.94599999999997,-69.78299999999996,Antofagasta,,Michilla SX-EW/sulfide-leaching plant,359.0,SX-EW Plant,Active,-22.6791,-70.1883,Minera Michilla S.A. ,"Antofagasta plc, 74.2%, and other private Chilean investors, 25.8%",45,tmt,Copper,91.6,cathode_sxew
Tovaku,237.0,Prospect/Project,Prospect/Project,-21.94599999999997,-69.78299999999996,Antofagasta,,Radomiro Tomic SX-EW plant,441.0,SX-EW Plant,Active,-22.1927,-68.8674,Corporación Nacional del Cobre (CODELCO),"Government, 100%",480,tmt,Copper,98.3,cathode_sxew
Tovaku,237.0,Prospect/Project,Prospect/Project,-21.94599999999997,-69.78299999999996,Antofagasta,,Chuquicamata SX-EW plant (oxide) and smelter,292.0,Smelter,Active,-22.3137,-68.8895,Corporación Nacional del Cobre (CODELCO),"Government, 100%",450,tmt,Copper,100.7,cathode_sxew
Tovaku,237.0,Prospect/Project,Prospect/Project,-21.94599999999997,-69.78299999999996,Antofagasta,,Chuquicamata Mine (plant to acid-leach fine copper),290.0,Processing Plant,Active,-22.3013,-68.8404,EcoMetales Ltd. ,"Codelco Technologies Ltd., 100%",25,tmt,Copper,104.8,cathode_sxew
Tovaku,237.0,Prospect/Project,Prospect/Project,-21.94599999999997,-69.78299999999996,Antofagasta,,Spence SX-EW plant,444.0,SX-EW Plant,Active,-22.8015,-69.2818,Minera Spence S.A. ,"BHP Billiton plc, 100%",200,tmt,Copper,108.2,cathode_sxew
Tovaku,237.0,Prospect/Project,Prospect/Project,-21.94599999999997,-69.78299999999996,Antofagasta,,Al Elbra SX-EW plant,268.0,SX-EW Plant,Active,-21.9859,-68.6886,Sociedad Contractual Minera El Abra ,"Freeport-McMoRan Copper & Gold Inc., 51%, and Corporación Nacional del Cobre (CODELCO) (Government, 100%), 49%",225,tmt,Copper,112.9,cathode_sxew
Tovaku,237.0,Prospect/Project,Prospect/Project,-21.94599999999997,-69.78299999999996,Antofagasta,,El Tesoro SX-EW plant,316.0,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,129.9,cathode_sxew
Tovaku,237.0,Prospect/Project,Prospect/Project,-21.94599999999997,-69.78299999999996,Antofagasta,,Centinela oxide and sulfide plant,279.0,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,130.0,concentrate
Tovaku,237.0,Prospect/Project,Prospect/Project,-21.94599999999997,-69.78299999999996,Antofagasta,,Quebrada Blanca SX-EW plant,440.0,SX-EW Plant,Active,-21.0027,-68.7964,Compañía Minera Quebrada Blanca ,"Teck Cominco Ltd., 76.5%; Inversiones Mineras S.A., 13.5%; Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",100,tmt,Copper,146.4,cathode_sxew
Valeriano,238.0,Prospect/Project,Prospect/Project,-29.113999999999976,-69.87099999999998,Atacama,,Dos Amigos SX-EW plant,305.0,SX-EW Plant,Active,-28.9869,-70.8859,CEMIN,CEMIN,,,Copper,99.7,cathode_sxew
Valeriano,238.0,Prospect/Project,Prospect/Project,-29.113999999999976,-69.87099999999998,Atacama,,Vallenar plant,453.0,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,104.2,concentrate
Valeriano,238.0,Prospect/Project,Prospect/Project,-29.113999999999976,-69.87099999999998,Atacama,,Vallenar plant,454.0,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,104.2,concentrate
Valeriano,238.0,Prospect/Project,Prospect/Project,-29.113999999999976,-69.87099999999998,Atacama,,Vallenar plant,455.0,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%","6,000",kg,Silver,104.2,concentrate
Valeriano,238.0,Prospect/Project,Prospect/Project,-29.113999999999976,-69.87099999999998,Atacama,,Plant near Coquimbo (Region IV),415.0,Processing Plant,Active,-29.8353,-71.1035,Compañía Minera San Gerónimo,Compañía Minera San Gerónimo,"10,000",mt,Copper,143.8,concentrate
Vizcachitas,241.0,Prospect/Project,Prospect/Project,-32.40599999999995,-70.42499999999995,Valparaíso,,Plant at Cabildo,374.0,Processing Plant,Active,-32.5838,-70.8762,Compañía Minera Cerro Negro,Compañía Minera Cerro Negro,200,mt,Copper,46.7,concentrate
Vizcachitas,241.0,Prospect/Project,Prospect/Project,-32.40599999999995,-70.42499999999995,Valparaíso,,Chagres smelter (anodes and blister),284.0,Smelter,Active,-32.8047,-70.9554,Empresa Nacional de Minería (ENAMI),"Government, 100%",175,tmt,Copper,66.6,blister
Vizcachitas,241.0,Prospect/Project,Prospect/Project,-32.40599999999995,-70.42499999999995,Valparaíso,,Los Pelambres plant,346.0,Processing Plant,Active,-31.8134,-70.5823,Antofagasta plc,"Antofagasta plc, 60%; JX Nippon Mining Metals Corp, 15%; Mitsubishi Materials Corp., 10%; Marubeni Corp., 8.75%; Mitsubishi Corp., 5%; Mitsui & Co. Ltd., 1.25%","12,500",mt,Molybdenum,67.5,concentrate
Vizcachitas,241.0,Prospect/Project,Prospect/Project,-32.40599999999995,-70.42499999999995,Valparaíso,,Los Pelambres plant,347.0,Processing Plant,Active,-31.8134,-70.5823,Antofagasta plc,"Antofagasta plc, 60%; JX Nippon Mining Metals Corp, 15%; Mitsubishi Materials Corp., 10%; Marubeni Corp., 8.75%; Mitsubishi Corp., 5%; Mitsui & Co. Ltd., 1.25%","42,000",kg,Silver,67.5,concentrate
Vizcachitas,241.0,Prospect/Project,Prospect/Project,-32.40599999999995,-70.42499999999995,Valparaíso,,El Soldado SX-EW plant,314.0,SX-EW Plant,Active,-32.6593,-71.1448,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",50,tmt,Copper,73.1,cathode_sxew
Vizcachitas,241.0,Prospect/Project,Prospect/Project,-32.40599999999995,-70.42499999999995,Valparaíso,,Los Bronces Plants,343.0,Processing Plant,Active,-33.1462,-70.2863,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ","35,000",kg,Silver,83.3,concentrate
Vizcachitas,241.0,Prospect/Project,Prospect/Project,-32.40599999999995,-70.42499999999995,Valparaíso,,Los Bronces (Tortolas) SX-EW plant (cathodes),342.0,SX-EW Plant,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",490,tmt,Copper,85.9,cathode_sxew
Vizcachitas,241.0,Prospect/Project,Prospect/Project,-32.40599999999995,-70.42499999999995,Valparaíso,,Tortolas molybdenum flotation plant,450.0,Concentrator,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ","3,000",mt,Molybdenum,85.9,concentrate
Vizcachitas,241.0,Prospect/Project,Prospect/Project,-32.40599999999995,-70.42499999999995,Valparaíso,,Tres Valles SX-EW plant,451.0,SX-EW Plant,Active,-31.7364,-71.0165,Vecchiola SA,Vecchiola SA,,,Copper,93.0,cathode_sxew
Vizcachitas,241.0,Prospect/Project,Prospect/Project,-32.40599999999995,-70.42499999999995,Valparaíso,,Las Ventanas refinery and smelter,340.0,Smelter,Active,-32.7618,-71.4812,Corporación Nacional del Cobre (CODELCO),"Government, 100%",402,tmt,Copper,106.6,blister
Vizcachitas,241.0,Prospect/Project,Prospect/Project,-32.40599999999995,-70.42499999999995,Valparaíso,,Las Ventanas refinery and smelter,458.0,Smelter,Active,-32.7618,-71.4812,Corporación Nacional del Cobre (CODELCO),"Government, 100%","220,000",kg,Silver,106.6,blister
Volcán,242.0,Prospect/Project,Prospect/Project,-27.37899999999996,-69.16399999999999,Atacama,,Manuel Antonio Matta plant,353.0,Processing Plant,Active,-27.4131,-70.2517,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,107.4,concentrate
West Wall,243.0,Prospect/Project,Prospect/Project,-32.567999999999984,-70.33299999999997,Valparaíso,,Plant at Cabildo,374.0,Processing Plant,Active,-32.5838,-70.8762,Compañía Minera Cerro Negro,Compañía Minera Cerro Negro,200,mt,Copper,50.9,concentrate
West Wall,243.0,Prospect/Project,Prospect/Project,-32.567999999999984,-70.33299999999997,Valparaíso,,Chagres smelter (anodes and blister),284.0,Smelter,Active,-32.8047,-70.9554,Empresa Nacional de Minería (ENAMI),"Government, 100%",175,tmt,Copper,63.9,blister
West Wall,243.0,Prospect/Project,Prospect/Project,-32.567999999999984,-70.33299999999997,Valparaíso,,Los Bronces (Tortolas) SX-EW plant (cathodes),342.0,SX-EW Plant,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",490,tmt,Copper,72.7,cathode_sxew
West Wall,243.0,Prospect/Project,Prospect/Project,-32.567999999999984,-70.33299999999997,Valparaíso,,Tortolas molybdenum flotation plant,450.0,Concentrator,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ","3,000",mt,Molybdenum,72.7,concentrate
West Wall,243.0,Prospect/Project,Prospect/Project,-32.567999999999984,-70.33299999999997,Valparaíso,,El Soldado SX-EW plant,314.0,SX-EW Plant,Active,-32.6593,-71.1448,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",50,tmt,Copper,76.7,cathode_sxew
West Wall,243.0,Prospect/Project,Prospect/Project,-32.567999999999984,-70.33299999999997,Valparaíso,,Los Pelambres plant,346.0,Processing Plant,Active,-31.8134,-70.5823,Antofagasta plc,"Antofagasta plc, 60%; JX Nippon Mining Metals Corp, 15%; Mitsubishi Materials Corp., 10%; Marubeni Corp., 8.75%; Mitsubishi Corp., 5%; Mitsui & Co. Ltd., 1.25%","12,500",mt,Molybdenum,87.1,concentrate
West Wall,243.0,Prospect/Project,Prospect/Project,-32.567999999999984,-70.33299999999997,Valparaíso,,Las Ventanas refinery and smelter,340.0,Smelter,Active,-32.7618,-71.4812,Corporación Nacional del Cobre (CODELCO),"Government, 100%",402,tmt,Copper,109.6,blister
West Wall,243.0,Prospect/Project,Prospect/Project,-32.567999999999984,-70.33299999999997,Valparaíso,,Tres Valles SX-EW plant,451.0,SX-EW Plant,Active,-31.7364,-71.0165,Vecchiola SA,Vecchiola SA,,,Copper,112.7,cathode_sxew
Zaldivar,246.0,Mine (active),Active,-24.20799999999997,-69.06699999999995,Antofagasta,,Zaldívar SX-EW plant,460.0,SX-EW Plant,Active,-24.201,-69.0689,Compañía Minera Zaldívar ,"Barrick Gold Corp., 100%",150,tmt,Copper,0.8,cathode_sxew
