FROM_NAME,FROM_TYPE,FROM_LAT,FROM_LON,TO_NAME,TO_TYPE,TO_LAT,TO_LON,EDGE_TYPE,PRODUCT_FORM,COMMODITIES,DISTANCE_KM
Inca de Oro,mine,-26.837999999999965,-69.95399999999995,Manuel Antonio Matta,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Copper,70.4
Inca de Oro,mine,-26.837999999999965,-69.95399999999995,Osvaldo Martínez,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Copper,58.9
Inca de Oro,mine,-26.837999999999965,-69.95399999999995,Potrerillos SX-EW refinery and smelter,plant,-26.283,-69.5965,mine_to_plant,cathode_sxew,Copper,71.2
Inesperada,mine,-25.146999999999935,-69.60299999999995,El Peñón concentration plant,plant,-24.4116,-69.4969,mine_to_plant,concentrate,Gold,82.5
Inesperada,mine,-25.146999999999935,-69.60299999999995,El Peñón concentration plant,plant,-24.4116,-69.4969,mine_to_plant,concentrate,Silver,82.5
Inesperada,mine,-25.146999999999935,-69.60299999999995,Escondida concentrator,plant,-24.2628,-69.0581,mine_to_plant,concentrate,Gold,112.7
Inesperada,mine,-25.146999999999935,-69.60299999999995,Escondida concentrator,plant,-24.2628,-69.0581,mine_to_plant,concentrate,Silver,112.7
Inesperada,mine,-25.146999999999935,-69.60299999999995,José Antonio Moreno plant,plant,-25.3963,-70.4742,mine_to_plant,concentrate,Gold,91.9
Inesperada,mine,-25.146999999999935,-69.60299999999995,José Antonio Moreno plant,plant,-25.3963,-70.4742,mine_to_plant,concentrate,Silver,91.9
La Coipa,mine,-26.83499999999998,-69.25249999999994,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Gold,117.9
La Coipa,mine,-26.83499999999998,-69.25249999999994,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Silver,117.9
La Coipa,mine,-26.83499999999998,-69.25249999999994,Osvaldo Martínez plant,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Gold,115.5
La Coipa,mine,-26.83499999999998,-69.25249999999994,Osvaldo Martínez plant,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Silver,115.5
La Esperanza,mine,-43.83972199999994,-71.82444399999997,Doña Rosa concentration plant,plant,-45.0341,-71.9341,mine_to_plant,concentrate,Gold,133.1
La Fortuna,mine,-28.63399999999996,-69.88399999999996,Biocobre refinery,plant,-27.5734,-70.2484,mine_to_plant,cathode_er,Copper,123.2
La Fortuna,mine,-28.63399999999996,-69.88399999999996,Dos Amigos SX-EW plant,plant,-28.9869,-70.8859,mine_to_plant,cathode_sxew,Copper,105.2
La Fortuna,mine,-28.63399999999996,-69.88399999999996,Hernán Videla Lira smelter (anodes and blister),plant,-27.4198,-70.2577,mine_to_plant,blister,Copper,139.9
La Fortuna,mine,-28.63399999999996,-69.88399999999996,Manuel Antonio Matta,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Copper,140.5
La Fortuna,mine,-28.63399999999996,-69.88399999999996,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Gold,140.5
La Fortuna,mine,-28.63399999999996,-69.88399999999996,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Silver,140.5
La Fortuna,mine,-28.63399999999996,-69.88399999999996,Vallenar plant,plant,-28.5652,-70.7387,mine_to_plant,concentrate,Copper,83.8
La Fortuna,mine,-28.63399999999996,-69.88399999999996,Vallenar plant,plant,-28.5652,-70.7387,mine_to_plant,concentrate,Gold,83.8
La Fortuna,mine,-28.63399999999996,-69.88399999999996,Vallenar plant,plant,-28.5652,-70.7387,mine_to_plant,concentrate,Silver,83.8
La Higuera,mine,-29.522999999999968,-71.20799999999997,Dos Amigos SX-EW plant,plant,-28.9869,-70.8859,mine_to_plant,cathode_sxew,Copper,67.3
La Higuera,mine,-29.522999999999968,-71.20799999999997,Plant near Coquimbo (Region IV),plant,-29.8353,-71.1035,mine_to_plant,concentrate,Copper,36.2
La Higuera,mine,-29.522999999999968,-71.20799999999997,SX-EW plant,plant,-30.261,-71.0917,mine_to_plant,cathode_sxew,Copper,82.8
La Higuera,mine,-29.522999999999968,-71.20799999999997,Vallenar plant,plant,-28.5652,-70.7387,mine_to_plant,concentrate,Copper,115.9
La Huifa,mine,-34.06299999999993,-70.33299999999997,"Caletones smelter (anodes). refinery (fire-refined ingots), and SX-EW plant",plant,-34.1046,-70.4505,mine_to_plant,cathode_sxew,Copper,11.8
La Huifa,mine,-34.06299999999993,-70.33299999999997,El Teniente plant,plant,-34.0886,-70.4555,mine_to_plant,concentrate,Molybdenum,11.6
La Huifa,mine,-34.06299999999993,-70.33299999999997,Facilities near Rancagua,plant,-34.2383,-70.685,mine_to_plant,concentrate,Copper,37.8
La Huifa,mine,-34.06299999999993,-70.33299999999997,Los Bronces (Tortolas) SX-EW plant (cathodes),plant,-33.1409,-70.7086,mine_to_plant,cathode_sxew,Copper,108.3
La Huifa,mine,-34.06299999999993,-70.33299999999997,Tortolas molybdenum flotation plant,plant,-33.1409,-70.7086,mine_to_plant,concentrate,Molybdenum,108.3
La Pepa,mine,-27.285999999999945,-69.23899999999998,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Gold,101.0
La Pepa,mine,-27.285999999999945,-69.23899999999998,Osvaldo Martínez plant,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Gold,144.0
La Planada,mine,-20.17199999999997,-69.06399999999996,Cerro Colorado SX-EW plant,plant,-20.0624,-69.2663,mine_to_plant,cathode_sxew,Copper,24.4
La Planada,mine,-20.17199999999997,-69.06399999999996,Collahuasi SX-EW plant,plant,-20.9779,-68.6315,mine_to_plant,cathode_sxew,Copper,100.3
La Planada,mine,-20.17199999999997,-69.06399999999996,La Cascada SX-EW plant,plant,-20.1873,-69.3329,mine_to_plant,cathode_sxew,Copper,28.1
La Planada,mine,-20.17199999999997,-69.06399999999996,Molybdenum plant,plant,-20.9761,-68.6272,mine_to_plant,concentrate,Molybdenum,100.3
La Planada,mine,-20.17199999999997,-69.06399999999996,Quebrada Blanca SX-EW plant,plant,-21.0027,-68.7964,mine_to_plant,cathode_sxew,Copper,96.5
Lagunas,mine,-20.95999999999998,-69.66999999999996,Iris Plant,plant,-20.9622,-69.6625,mine_to_plant,iodine,Iodine,0.8
Lagunas,mine,-20.95999999999998,-69.66999999999996,Nueva Victoria plant,plant,-20.9592,-69.6633,mine_to_plant,iodine,Iodine,0.7
Lagunas,mine,-20.95999999999998,-69.66999999999996,Plant near Iquique,plant,-20.223,-69.7966,mine_to_plant,iodine,Iodine,83.0
Lana Corina,mine,-31.124999999999943,-71.11599999999999,Los Pelambres plant,plant,-31.8134,-70.5823,mine_to_plant,concentrate,Molybdenum,91.8
Lana Corina,mine,-31.124999999999943,-71.11599999999999,Plant near Coquimbo (Region IV),plant,-29.8353,-71.1035,mine_to_plant,concentrate,Copper,143.4
Lana Corina,mine,-31.124999999999943,-71.11599999999999,SX-EW plant,plant,-30.261,-71.0917,mine_to_plant,cathode_sxew,Copper,96.1
Lana Corina,mine,-31.124999999999943,-71.11599999999999,Tres Valles SX-EW plant,plant,-31.7364,-71.0165,mine_to_plant,cathode_sxew,Copper,68.6
Las Luces,mine,-25.69799999999998,-70.49599999999998,Franke SX-EW Plant,plant,-25.8334,-69.8639,mine_to_plant,cathode_sxew,Copper,65.1
Las Luces,mine,-25.69799999999998,-70.49599999999998,José Antonio Moreno,plant,-25.3963,-70.4742,mine_to_plant,concentrate,Copper,33.6
Las Luces,mine,-25.69799999999998,-70.49599999999998,Mantoverde SX-EW plant,plant,-26.5615,-70.3253,mine_to_plant,cathode_sxew,Copper,97.5
Las Luces,mine,-25.69799999999998,-70.49599999999998,Osvaldo Martínez,plant,-26.4196,-70.3172,mine_to_plant,concentrate,Copper,82.2
Las Luces,mine,-25.69799999999998,-70.49599999999998,Potrerillos SX-EW refinery and smelter,plant,-26.283,-69.5965,mine_to_plant,cathode_sxew,Copper,111.0
Lila,mine,-23.82699999999994,-68.95099999999996,Altonorte smelter,plant,-23.8247,-70.3178,mine_to_plant,blister,Copper,139.0
Lila,mine,-23.82699999999994,-68.95099999999996,Centinela oxide and sulfide plant,plant,-22.9275,-69.0965,mine_to_plant,concentrate,Copper,101.1
Lila,mine,-23.82699999999994,-68.95099999999996,El Tesoro SX-EW plant,plant,-22.9277,-69.0976,mine_to_plant,cathode_sxew,Copper,101.1
Lila,mine,-23.82699999999994,-68.95099999999996,Escondida concentrator,plant,-24.2628,-69.0581,mine_to_plant,concentrate,Copper,49.7
Lila,mine,-23.82699999999994,-68.95099999999996,Escondida oxide plant for cathode production (SX-EW),plant,-24.2536,-69.1008,mine_to_plant,cathode_sxew,Copper,49.8
Lila,mine,-23.82699999999994,-68.95099999999996,Escondida sulfide-leach plant for cathode production,plant,-24.2601,-68.9925,mine_to_plant,cathode_sxew,Copper,48.3
Lila,mine,-23.82699999999994,-68.95099999999996,Gabriela Mistral SX-EW plant,plant,-23.4173,-68.7838,mine_to_plant,cathode_sxew,Copper,48.6
Lila,mine,-23.82699999999994,-68.95099999999996,Lomas Bayas SX-EW plant,plant,-23.4318,-69.5017,mine_to_plant,cathode_sxew,Copper,71.3
Lila,mine,-23.82699999999994,-68.95099999999996,Mantos Blancos SX-EW plant,plant,-23.4397,-70.0734,mine_to_plant,cathode_sxew,Copper,122.2
Lila,mine,-23.82699999999994,-68.95099999999996,Spence SX-EW plant,plant,-22.8015,-69.2818,mine_to_plant,cathode_sxew,Copper,118.9
Lila,mine,-23.82699999999994,-68.95099999999996,Zaldívar SX-EW plant,plant,-24.201,-69.0689,mine_to_plant,cathode_sxew,Copper,43.3
Llahuín,mine,-31.333999999999943,-71.02099999999996,El Soldado SX-EW plant,plant,-32.6593,-71.1448,mine_to_plant,cathode_sxew,Copper,147.8
Llahuín,mine,-31.333999999999943,-71.02099999999996,Los Pelambres plant,plant,-31.8134,-70.5823,mine_to_plant,concentrate,Gold,67.6
Llahuín,mine,-31.333999999999943,-71.02099999999996,Los Pelambres plant,plant,-31.8134,-70.5823,mine_to_plant,concentrate,Molybdenum,67.6
Llahuín,mine,-31.333999999999943,-71.02099999999996,Plant at Cabildo,plant,-32.5838,-70.8762,mine_to_plant,concentrate,Copper,139.6
Llahuín,mine,-31.333999999999943,-71.02099999999996,SX-EW plant,plant,-30.261,-71.0917,mine_to_plant,cathode_sxew,Copper,119.5
Llahuín,mine,-31.333999999999943,-71.02099999999996,Tres Valles SX-EW plant,plant,-31.7364,-71.0165,mine_to_plant,cathode_sxew,Copper,44.7
Lobo-Marte,mine,-27.16666699999996,-69.03333299999997,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Gold,123.5
Lobo-Marte,mine,-27.16666699999996,-69.03333299999997,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Silver,123.5
Loica,mine,-31.063999999999965,-70.66099999999994,Los Pelambres plant,plant,-31.8134,-70.5823,mine_to_plant,concentrate,Gold,83.7
Loica,mine,-31.063999999999965,-70.66099999999994,Plant near Coquimbo (Region IV),plant,-29.8353,-71.1035,mine_to_plant,concentrate,Copper,143.1
Loica,mine,-31.063999999999965,-70.66099999999994,SX-EW plant,plant,-30.261,-71.0917,mine_to_plant,cathode_sxew,Copper,98.3
Loica,mine,-31.063999999999965,-70.66099999999994,Tres Valles SX-EW plant,plant,-31.7364,-71.0165,mine_to_plant,cathode_sxew,Copper,82.0
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Altonorte smelter,plant,-23.8247,-70.3178,mine_to_plant,blister,Copper,93.5
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Antucoya SX-EW plant,plant,-22.6298,-69.8832,mine_to_plant,cathode_sxew,Copper,97.1
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Centinela oxide and sulfide plant,plant,-22.9275,-69.0965,mine_to_plant,concentrate,Copper,70.0
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Chuquicamata Mine (plant to acid-leach fine copper),plant,-22.3013,-68.8404,mine_to_plant,cathode_sxew,Copper,143.0
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Chuquicamata SX-EW plant (oxide) and smelter,plant,-22.3137,-68.8895,mine_to_plant,cathode_sxew,Copper,139.4
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,El Tesoro SX-EW plant,plant,-22.9277,-69.0976,mine_to_plant,cathode_sxew,Copper,69.9
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Escondida concentrator,plant,-24.2628,-69.0581,mine_to_plant,concentrate,Copper,103.1
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Escondida oxide plant for cathode production (SX-EW),plant,-24.2536,-69.1008,mine_to_plant,cathode_sxew,Copper,100.4
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Escondida sulfide-leach plant for cathode production,plant,-24.2601,-68.9925,mine_to_plant,cathode_sxew,Copper,106.0
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Gabriela Mistral SX-EW plant,plant,-23.4173,-68.7838,mine_to_plant,cathode_sxew,Copper,73.8
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Lomas Bayas SX-EW plant,plant,-23.4318,-69.5017,mine_to_plant,cathode_sxew,Copper,0.5
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Mantos Blancos SX-EW plant,plant,-23.4397,-70.0734,mine_to_plant,cathode_sxew,Copper,57.8
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Mantos de la Luna SX-EW plant,plant,-22.3851,-70.1782,mine_to_plant,cathode_sxew,Copper,135.1
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Michilla SX-EW/sulfide-leaching plant,plant,-22.6791,-70.1883,mine_to_plant,cathode_sxew,Copper,108.9
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Spence SX-EW plant,plant,-22.8015,-69.2818,mine_to_plant,cathode_sxew,Copper,73.7
Lomas Bayas,mine,-23.430999999999983,-69.50699999999995,Zaldívar SX-EW plant,plant,-24.201,-69.0689,mine_to_plant,cathode_sxew,Copper,96.5
Los Bronces,mine,-33.150999999999954,-70.28499999999997,"Caletones smelter (anodes). refinery (fire-refined ingots), and SX-EW plant",plant,-34.1046,-70.4505,mine_to_plant,cathode_sxew,Copper,107.1
Los Bronces,mine,-33.150999999999954,-70.28499999999997,Chagres smelter (anodes and blister),plant,-32.8047,-70.9554,mine_to_plant,blister,Copper,73.4
Los Bronces,mine,-33.150999999999954,-70.28499999999997,El Soldado SX-EW plant,plant,-32.6593,-71.1448,mine_to_plant,cathode_sxew,Copper,97.1
Los Bronces,mine,-33.150999999999954,-70.28499999999997,El Teniente plant,plant,-34.0886,-70.4555,mine_to_plant,concentrate,Molybdenum,105.4
Los Bronces,mine,-33.150999999999954,-70.28499999999997,Facilities near Rancagua,plant,-34.2383,-70.685,mine_to_plant,concentrate,Copper,126.4
Los Bronces,mine,-33.150999999999954,-70.28499999999997,Las Ventanas refinery and smelter,plant,-32.7618,-71.4812,mine_to_plant,blister,Copper,119.7
Los Bronces,mine,-33.150999999999954,-70.28499999999997,Los Bronces (Tortolas) SX-EW plant (cathodes),plant,-33.1409,-70.7086,mine_to_plant,cathode_sxew,Copper,39.5
Los Bronces,mine,-33.150999999999954,-70.28499999999997,Nos plant,plant,-33.6065,-70.7441,mine_to_plant,concentrate,Rhenium,66.2
Los Bronces,mine,-33.150999999999954,-70.28499999999997,Plant at Cabildo,plant,-32.5838,-70.8762,mine_to_plant,concentrate,Copper,83.8
Los Bronces,mine,-33.150999999999954,-70.28499999999997,Tortolas molybdenum flotation plant,plant,-33.1409,-70.7086,mine_to_plant,concentrate,Molybdenum,39.5
Los Bronces Subterráneo,mine,-33.19999999999993,-70.23999999999995,"Caletones smelter (anodes). refinery (fire-refined ingots), and SX-EW plant",plant,-34.1046,-70.4505,mine_to_plant,cathode_sxew,Copper,102.5
Los Bronces Subterráneo,mine,-33.19999999999993,-70.23999999999995,Chagres smelter (anodes and blister),plant,-32.8047,-70.9554,mine_to_plant,blister,Copper,79.9
Los Bronces Subterráneo,mine,-33.19999999999993,-70.23999999999995,El Soldado SX-EW plant,plant,-32.6593,-71.1448,mine_to_plant,cathode_sxew,Copper,103.7
Los Bronces Subterráneo,mine,-33.19999999999993,-70.23999999999995,El Teniente plant,plant,-34.0886,-70.4555,mine_to_plant,concentrate,Molybdenum,100.8
Los Bronces Subterráneo,mine,-33.19999999999993,-70.23999999999995,Facilities near Rancagua,plant,-34.2383,-70.685,mine_to_plant,concentrate,Copper,122.6
Los Bronces Subterráneo,mine,-33.19999999999993,-70.23999999999995,Las Ventanas refinery and smelter,plant,-32.7618,-71.4812,mine_to_plant,blister,Copper,125.6
Los Bronces Subterráneo,mine,-33.19999999999993,-70.23999999999995,Los Bronces (Tortolas) SX-EW plant (cathodes),plant,-33.1409,-70.7086,mine_to_plant,cathode_sxew,Copper,44.1
Los Bronces Subterráneo,mine,-33.19999999999993,-70.23999999999995,Nos plant,plant,-33.6065,-70.7441,mine_to_plant,concentrate,Rhenium,65.1
Los Bronces Subterráneo,mine,-33.19999999999993,-70.23999999999995,Plant at Cabildo,plant,-32.5838,-70.8762,mine_to_plant,concentrate,Copper,90.7
Los Bronces Subterráneo,mine,-33.19999999999993,-70.23999999999995,Tortolas molybdenum flotation plant,plant,-33.1409,-70.7086,mine_to_plant,concentrate,Molybdenum,44.1
Los Bronces Sur,mine,-33.12999999999994,-70.25999999999993,"Caletones smelter (anodes). refinery (fire-refined ingots), and SX-EW plant",plant,-34.1046,-70.4505,mine_to_plant,cathode_sxew,Copper,109.8
Los Bronces Sur,mine,-33.12999999999994,-70.25999999999993,Chagres smelter (anodes and blister),plant,-32.8047,-70.9554,mine_to_plant,blister,Copper,74.3
Los Bronces Sur,mine,-33.12999999999994,-70.25999999999993,El Soldado SX-EW plant,plant,-32.6593,-71.1448,mine_to_plant,cathode_sxew,Copper,97.8
Los Bronces Sur,mine,-33.12999999999994,-70.25999999999993,El Teniente plant,plant,-34.0886,-70.4555,mine_to_plant,concentrate,Molybdenum,108.1
Los Bronces Sur,mine,-33.12999999999994,-70.25999999999993,Facilities near Rancagua,plant,-34.2383,-70.685,mine_to_plant,concentrate,Copper,129.4
Los Bronces Sur,mine,-33.12999999999994,-70.25999999999993,Las Ventanas refinery and smelter,plant,-32.7618,-71.4812,mine_to_plant,blister,Copper,121.1
Los Bronces Sur,mine,-33.12999999999994,-70.25999999999993,Los Bronces (Tortolas) SX-EW plant (cathodes),plant,-33.1409,-70.7086,mine_to_plant,cathode_sxew,Copper,41.8
Los Bronces Sur,mine,-33.12999999999994,-70.25999999999993,Los Pelambres plant,plant,-31.8134,-70.5823,mine_to_plant,concentrate,Molybdenum,149.5
Los Bronces Sur,mine,-33.12999999999994,-70.25999999999993,Nos plant,plant,-33.6065,-70.7441,mine_to_plant,concentrate,Rhenium,69.5
Los Bronces Sur,mine,-33.12999999999994,-70.25999999999993,Plant at Cabildo,plant,-32.5838,-70.8762,mine_to_plant,concentrate,Copper,83.7
Los Bronces Sur,mine,-33.12999999999994,-70.25999999999993,Tortolas molybdenum flotation plant,plant,-33.1409,-70.7086,mine_to_plant,concentrate,Molybdenum,41.8
Los Colorados,mine,-28.312299999999937,-70.81779999999998,El Algarrobito concentration plant,plant,-28.8028,-70.9839,mine_to_plant,concentrate,Iron,56.9
Los Colorados,mine,-28.312299999999937,-70.81779999999998,Huasco concentration plant,plant,-28.2907,-70.8125,mine_to_plant,concentrate,Iron,2.5
Los Colorados,mine,-28.312299999999937,-70.81779999999998,Huasco pellet plant,plant,-28.4808,-71.2485,mine_to_plant,concentrate,Iron,46.1
Los Colorados,mine,-28.312299999999937,-70.81779999999998,Los Colorados concentration plant,plant,-28.291,-70.8129,mine_to_plant,concentrate,Iron,2.4
Los Colorados,mine,-28.312299999999937,-70.81779999999998,Los Colorados concentration plant,plant,-28.291,-70.8129,mine_to_plant,iron_ore,Iron,2.4
Los Colorados,mine,-28.312299999999937,-70.81779999999998,Magnetite plant to process tailings from the Candelaria Mine and other iron-bearing raw materials from third parties,plant,-27.5218,-70.3192,mine_to_plant,concentrate,Iron,100.6
Los Helados,mine,-28.34099999999995,-69.58599999999996,Biocobre refinery,plant,-27.5734,-70.2484,mine_to_plant,cathode_er,Copper,107.3
Los Helados,mine,-28.34099999999995,-69.58599999999996,Dos Amigos SX-EW plant,plant,-28.9869,-70.8859,mine_to_plant,cathode_sxew,Copper,145.8
Los Helados,mine,-28.34099999999995,-69.58599999999996,Hernán Videla Lira smelter (anodes and blister),plant,-27.4198,-70.2577,mine_to_plant,blister,Copper,121.9
Los Helados,mine,-28.34099999999995,-69.58599999999996,Manuel Antonio Matta,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Copper,122.2
Los Helados,mine,-28.34099999999995,-69.58599999999996,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Gold,122.2
Los Helados,mine,-28.34099999999995,-69.58599999999996,Manuel Antonio Matta plant,plant,-27.4131,-70.2517,mine_to_plant,concentrate,Silver,122.2
Los Helados,mine,-28.34099999999995,-69.58599999999996,Vallenar plant,plant,-28.5652,-70.7387,mine_to_plant,concentrate,Copper,115.4
